Timestamp,Temperature,Humidity,CO2
2025-04-26 21:13:00,24.15,32.82,640.55
2025-04-26 21:13:30,24.62,34.01,636.81
2025-04-26 21:14:00,24.65,36.9,631.23
2025-04-26 21:14:30,24.88,37.64,616.91
2025-04-26 21:15:00,25.21,35.63,619.05
2025-04-26 21:15:30,25.82,34.88,603.86
2025-04-26 21:16:00,25.81,34.85,605.07
2025-04-26 21:16:30,25.93,35.28,590.43
2025-04-26 21:17:00,26.46,32.03,586.88
2025-04-26 21:17:30,26.87,30.88,572.36
2025-04-26 21:18:00,26.49,30.15,592.41
2025-04-26 21:18:30,25.74,30.78,590.41
2025-04-26 21:19:00,25.33,30.0,578.53
2025-04-26 21:19:30,25.51,31.01,591.68
2025-04-26 21:20:00,25.03,30.0,597.43
2025-04-26 21:20:30,25.29,31.78,578.5
2025-04-26 21:21:00,26.04,31.97,598.68
2025-04-26 21:21:30,25.94,34.06,592.88
2025-04-26 21:22:00,27.01,33.29,577.72
2025-04-26 21:22:30,27.13,35.0,590.39
2025-04-26 21:23:00,27.1,35.6,590.27
2025-04-26 21:23:30,27.77,37.17,585.24
2025-04-26 21:24:00,28.26,37.14,597.11
2025-04-26 21:24:30,28.07,37.28,1296.99
2025-04-26 21:25:00,27.29,35.46,602.67
2025-04-26 21:25:30,27.6,34.27,607.59
2025-04-26 21:26:00,27.61,35.43,603.17
2025-04-26 21:26:30,27.61,33.7,614.63
2025-04-26 21:27:00,27.87,33.88,639.08
2025-04-26 21:27:30,28.46,36.02,642.41
2025-04-26 21:28:00,28.2,36.71,642.93
2025-04-26 21:28:30,28.03,38.49,639.82
2025-04-26 21:29:00,28.16,38.69,624.84
2025-04-26 21:29:30,28.43,39.85,625.39
2025-04-26 21:30:00,28.56,39.37,619.17
2025-04-26 21:30:30,28.25,36.67,624.56
2025-04-26 21:31:00,27.58,36.0,603.71
2025-04-26 21:31:30,27.25,36.82,604.63
2025-04-26 21:32:00,27.27,37.18,587.73
2025-04-26 21:32:30,27.7,36.55,588.04
2025-04-26 21:33:00,27.92,32.57,602.27
2025-04-26 21:33:30,27.75,33.41,598.83
2025-04-26 21:34:00,27.44,35.39,586.8
2025-04-26 21:34:30,27.59,34.59,591.96
2025-04-26 21:35:00,28.04,35.63,597.53
2025-04-26 21:35:30,27.74,35.26,600.86
2025-04-26 21:36:00,28.34,35.97,598.96
2025-04-26 21:36:30,28.45,37.34,603.64
2025-04-26 21:37:00,28.9,36.74,612.72
2025-04-26 21:37:30,28.72,36.88,618.48
2025-04-26 21:38:00,28.06,36.5,621.22
2025-04-26 21:38:30,28.14,37.74,597.99
2025-04-26 21:39:00,27.31,39.24,605.39
2025-04-26 21:39:30,28.28,39.06,617.36
2025-04-26 21:40:00,29.39,35.63,600.79
2025-04-26 21:40:30,29.14,33.5,615.94
2025-04-26 21:41:00,29.01,32.45,628.3
2025-04-26 21:41:30,29.34,31.58,635.13
2025-04-26 21:42:00,28.88,30.53,646.92
2025-04-26 21:42:30,28.45,30.0,642.3
2025-04-26 21:43:00,28.17,30.0,626.71
2025-04-26 21:43:30,28.25,32.06,633.56
2025-04-26 21:44:00,27.99,31.87,616.78
2025-04-26 21:44:30,27.86,31.51,610.87
2025-04-26 21:45:00,28.16,32.1,616.38
2025-04-26 21:45:30,29.26,32.9,596.67
2025-04-26 21:46:00,28.56,32.81,587.76
2025-04-26 21:46:30,28.44,34.93,588.56
2025-04-26 21:47:00,27.83,37.08,586.53
2025-04-26 21:47:30,27.8,37.4,591.66
2025-04-26 21:48:00,27.44,37.49,604.1
2025-04-26 21:48:30,28.05,36.26,604.26
2025-04-26 21:49:00,28.82,35.87,590.82
2025-04-26 21:49:30,28.49,36.77,589.79
2025-04-26 21:50:00,28.51,37.16,587.01
2025-04-26 21:50:30,28.76,39.15,591.27
2025-04-26 21:51:00,29.02,40.83,598.58
2025-04-26 21:51:30,29.59,37.8,598.92
2025-04-26 21:52:00,29.79,37.6,590.39
2025-04-26 21:52:30,29.72,36.49,593.77
2025-04-26 21:53:00,30.06,36.13,604.4
2025-04-26 21:53:30,29.8,35.23,605.2
2025-04-26 21:54:00,29.6,36.72,603.47
2025-04-26 21:54:30,29.87,38.13,587.19
2025-04-26 21:55:00,29.84,38.31,568.72
2025-04-26 21:55:30,29.87,38.02,554.3
2025-04-26 21:56:00,30.53,38.21,531.77
2025-04-26 21:56:30,30.29,37.72,530.64
2025-04-26 21:57:00,29.91,36.11,533.13
2025-04-26 21:57:30,29.43,37.56,538.01
2025-04-26 21:58:00,29.55,36.71,539.12
2025-04-26 21:58:30,29.58,36.93,523.05
2025-04-26 21:59:00,29.57,33.51,524.27
2025-04-26 21:59:30,30.81,32.05,516.16
2025-04-26 22:00:00,31.22,30.79,505.84
2025-04-26 22:00:30,31.11,31.02,514.53
2025-04-26 22:01:00,30.87,30.12,511.9
2025-04-26 22:01:30,30.52,30.57,525.57
2025-04-26 22:02:00,30.1,30.0,524.88
2025-04-26 22:02:30,29.81,30.0,511.55
2025-04-26 22:03:00,28.88,30.0,504.13
2025-04-26 22:03:30,29.78,30.59,493.91
2025-04-26 22:04:00,29.23,30.0,480.29
2025-04-26 22:04:30,29.19,31.65,477.08
2025-04-26 22:05:00,28.84,30.0,462.33
2025-04-26 22:05:30,28.88,30.0,464.22
2025-04-26 22:06:00,28.17,31.31,459.2
2025-04-26 22:06:30,27.25,30.0,452.78
2025-04-26 22:07:00,27.21,30.0,461.53
2025-04-26 22:07:30,27.2,31.27,475.89
2025-04-26 22:08:00,27.06,30.32,481.65
2025-04-26 22:08:30,26.19,31.94,481.05
2025-04-26 22:09:00,25.97,30.23,467.98
2025-04-26 22:09:30,25.82,30.92,467.79
2025-04-26 22:10:00,24.67,30.0,472.93
2025-04-26 22:10:30,25.58,30.0,476.73
2025-04-26 22:11:00,25.59,30.0,465.22
2025-04-26 22:11:30,25.13,30.0,469.85
2025-04-26 22:12:00,25.55,30.0,463.48
2025-04-26 22:12:30,26.06,33.32,446.01
2025-04-26 22:13:00,26.34,33.53,449.21
2025-04-26 22:13:30,26.68,35.84,447.95
2025-04-26 22:14:00,27.76,34.07,1154.9
2025-04-26 22:14:30,27.04,31.94,459.75
2025-04-26 22:15:00,27.4,31.07,465.34
2025-04-26 22:15:30,27.04,32.74,450.54
2025-04-26 22:16:00,27.15,33.17,452.64
2025-04-26 22:16:30,27.15,32.99,426.89
2025-04-26 22:17:00,26.41,34.48,433.84
2025-04-26 22:17:30,27.09,34.58,450.71
2025-04-26 22:18:00,27.02,36.12,446.03
2025-04-26 22:18:30,26.75,37.48,431.56
2025-04-26 22:19:00,27.51,40.24,431.5
2025-04-26 22:19:30,28.2,39.44,429.02
2025-04-26 22:20:00,28.32,38.61,436.06
2025-04-26 22:20:30,28.76,39.59,430.93
2025-04-26 22:21:00,28.0,40.21,427.39
2025-04-26 22:21:30,27.19,38.4,424.54
2025-04-26 22:22:00,27.95,38.98,415.74
2025-04-26 22:22:30,27.42,37.49,405.54
2025-04-26 22:23:00,27.5,39.16,432.61
2025-04-26 22:23:30,28.38,38.43,442.01
2025-04-26 22:24:00,28.43,41.04,447.15
2025-04-26 22:24:30,28.18,42.49,439.23
2025-04-26 22:25:00,27.87,42.02,436.56
2025-04-26 22:25:30,26.82,43.54,463.26
2025-04-26 22:26:00,26.2,45.57,446.28
2025-04-26 22:26:30,26.16,44.32,448.16
2025-04-26 22:27:00,26.43,42.39,446.53
2025-04-26 22:27:30,26.79,40.99,458.92
2025-04-26 22:28:00,27.44,40.28,473.1
2025-04-26 22:28:30,26.46,39.36,478.46
2025-04-26 22:29:00,26.94,41.01,488.25
2025-04-26 22:29:30,26.96,42.05,488.55
2025-04-26 22:30:00,26.22,43.4,494.25
2025-04-26 22:30:30,26.16,42.54,513.72
2025-04-26 22:31:00,25.69,42.64,506.7
2025-04-26 22:31:30,25.67,44.35,510.8
2025-04-26 22:32:00,25.51,45.57,520.11
2025-04-26 22:32:30,25.48,44.92,512.86
2025-04-26 22:33:00,24.53,47.25,505.77
2025-04-26 22:33:30,23.95,45.97,494.39
2025-04-26 22:34:00,24.51,45.85,484.62
2025-04-26 22:34:30,24.11,44.34,495.87
2025-04-26 22:35:00,23.39,44.47,500.76
2025-04-26 22:35:30,23.58,44.81,499.37
2025-04-26 22:36:00,22.4,44.78,494.4
2025-04-26 22:36:30,21.74,46.95,506.98
2025-04-26 22:37:00,21.55,47.49,507.01
2025-04-26 22:37:30,20.61,46.84,515.72
2025-04-26 22:38:00,20.55,45.35,527.03
2025-04-26 22:38:30,20.73,43.61,521.34
2025-04-26 22:39:00,20.52,42.13,528.94
2025-04-26 22:39:30,20.25,42.34,546.78
2025-04-26 22:40:00,20.0,40.68,546.79
2025-04-26 22:40:30,20.0,40.18,537.68
2025-04-26 22:41:00,20.0,39.59,524.74
2025-04-26 22:41:30,20.0,43.85,548.97
2025-04-26 22:42:00,21.19,43.39,537.99
2025-04-26 22:42:30,21.47,41.85,535.23
2025-04-26 22:43:00,21.0,43.19,534.16
2025-04-26 22:43:30,21.16,42.28,532.18
2025-04-26 22:44:00,20.25,42.12,529.05
2025-04-26 22:44:30,20.46,41.42,519.11
2025-04-26 22:45:00,20.5,43.61,517.67
2025-04-26 22:45:30,21.39,39.86,509.01
2025-04-26 22:46:00,21.26,37.86,481.63
2025-04-26 22:46:30,21.28,36.37,473.59
2025-04-26 22:47:00,21.21,36.04,467.38
2025-04-26 22:47:30,21.52,34.86,478.74
2025-04-26 22:48:00,22.13,32.49,469.99
2025-04-26 22:48:30,22.6,30.58,464.23
2025-04-26 22:49:00,22.67,32.08,475.96
2025-04-26 22:49:30,22.6,32.89,479.27
2025-04-26 22:50:00,23.42,32.87,477.92
2025-04-26 22:50:30,23.32,30.93,464.91
2025-04-26 22:51:00,21.97,33.14,484.52
2025-04-26 22:51:30,21.11,34.41,488.54
2025-04-26 22:52:00,21.01,35.34,487.52
2025-04-26 22:52:30,22.34,36.7,479.64
2025-04-26 22:53:00,21.79,38.77,476.99
2025-04-26 22:53:30,21.69,38.99,477.65
2025-04-26 22:54:00,22.26,37.58,454.65
2025-04-26 22:54:30,21.99,36.38,448.28
2025-04-26 22:55:00,21.15,34.97,433.72
2025-04-26 22:55:30,21.63,33.34,431.43
2025-04-26 22:56:00,22.35,32.83,435.17
2025-04-26 22:56:30,22.85,33.69,429.34
2025-04-26 22:57:00,22.33,35.63,431.22
2025-04-26 22:57:30,21.97,35.1,430.7
2025-04-26 22:58:00,21.09,35.82,441.15
2025-04-26 22:58:30,20.76,34.56,437.02
2025-04-26 22:59:00,20.66,37.59,445.53
2025-04-26 22:59:30,20.75,36.67,446.3
2025-04-26 23:00:00,20.66,34.92,442.02
2025-04-26 23:00:30,20.88,33.31,428.85
2025-04-26 23:01:00,20.8,32.72,411.64
2025-04-26 23:01:30,21.39,34.48,432.5
2025-04-26 23:02:00,21.16,35.34,444.75
2025-04-26 23:02:30,21.44,37.06,446.35
2025-04-26 23:03:00,21.19,37.77,451.27
2025-04-26 23:03:30,21.53,39.4,452.86
2025-04-26 23:04:00,21.43,41.17,451.37
2025-04-26 23:04:30,21.01,42.59,430.03
2025-04-26 23:05:00,21.57,43.86,430.03
2025-04-26 23:05:30,22.15,43.26,433.03
2025-04-26 23:06:00,21.43,41.41,437.48
2025-04-26 23:06:30,21.22,39.69,446.77
2025-04-26 23:07:00,21.18,38.69,445.13
2025-04-26 23:07:30,21.93,40.31,445.66
2025-04-26 23:08:00,22.26,39.44,463.65
2025-04-26 23:08:30,22.91,38.9,465.65
2025-04-26 23:09:00,23.37,40.35,475.73
2025-04-26 23:09:30,23.71,40.86,459.79
2025-04-26 23:10:00,24.44,40.36,462.24
2025-04-26 23:10:30,24.43,41.94,458.01
2025-04-26 23:11:00,23.85,44.14,464.98
2025-04-26 23:11:30,24.62,44.07,468.38
2025-04-26 23:12:00,25.07,42.54,452.9
2025-04-26 23:12:30,24.66,41.58,470.72
2025-04-26 23:13:00,25.94,41.27,471.65
2025-04-26 23:13:30,25.78,40.9,475.07
2025-04-26 23:14:00,25.95,40.37,473.96
2025-04-26 23:14:30,25.65,39.28,469.96
2025-04-26 23:15:00,26.0,40.0,464.71
2025-04-26 23:15:30,26.48,40.09,474.28
2025-04-26 23:16:00,26.39,42.8,488.25
2025-04-26 23:16:30,26.75,44.96,481.79
2025-04-26 23:17:00,27.62,43.12,482.59
2025-04-26 23:17:30,27.32,40.26,469.63
2025-04-26 23:18:00,27.1,40.99,1465.15
2025-04-26 23:18:30,27.57,40.5,456.67
2025-04-26 23:19:00,28.25,42.31,454.21
2025-04-26 23:19:30,27.44,40.68,449.04
2025-04-26 23:20:00,27.48,42.47,449.76
2025-04-26 23:20:30,27.62,43.12,437.95
2025-04-26 23:21:00,28.19,45.4,443.2
2025-04-26 23:21:30,28.96,45.03,443.27
2025-04-26 23:22:00,29.64,44.77,437.14
2025-04-26 23:22:30,30.54,44.54,429.11
2025-04-26 23:23:00,30.53,41.32,439.56
2025-04-26 23:23:30,31.2,39.46,432.85
2025-04-26 23:24:00,32.13,40.91,429.54
2025-04-26 23:24:30,32.05,41.51,443.74
2025-04-26 23:25:00,32.44,42.36,441.7
2025-04-26 23:25:30,33.21,43.23,430.72
2025-04-26 23:26:00,33.01,45.93,412.55
2025-04-26 23:26:30,32.49,46.76,411.17
2025-04-26 23:27:00,31.92,41.5,407.86
2025-04-26 23:27:30,32.51,40.0,396.39
2025-04-26 23:28:00,32.9,42.1,387.6
2025-04-26 23:28:30,32.72,39.83,387.58
2025-04-26 23:29:00,32.35,39.57,363.09
2025-04-26 23:29:30,32.81,36.8,349.6
2025-04-26 23:30:00,32.69,33.78,333.45
2025-04-26 23:30:30,32.21,31.02,326.38
2025-04-26 23:31:00,32.16,33.57,335.08
2025-04-26 23:31:30,30.93,33.25,1202.62
2025-04-26 23:32:00,31.16,32.74,329.95
2025-04-26 23:32:30,31.48,32.15,313.41
2025-04-26 23:33:00,31.28,33.09,319.1
2025-04-26 23:33:30,31.18,34.09,318.12
2025-04-26 23:34:00,30.54,34.35,326.47
2025-04-26 23:34:30,31.19,33.47,327.7
2025-04-26 23:35:00,31.07,31.44,330.89
2025-04-26 23:35:30,30.6,31.55,324.22
2025-04-26 23:36:00,30.31,31.46,325.03
2025-04-26 23:36:30,30.56,30.84,322.2
2025-04-26 23:37:00,30.74,30.21,322.41
2025-04-26 23:37:30,30.45,30.13,330.65
2025-04-26 23:38:00,30.86,31.36,342.77
2025-04-26 23:38:30,30.93,32.85,339.55
2025-04-26 23:39:00,31.44,33.98,356.19
2025-04-26 23:39:30,31.85,35.0,359.35
2025-04-26 23:40:00,31.6,34.03,367.83
2025-04-26 23:40:30,30.96,36.37,369.89
2025-04-26 23:41:00,31.27,37.83,372.4
2025-04-26 23:41:30,31.23,34.6,375.96
2025-04-26 23:42:00,31.51,32.4,377.88
2025-04-26 23:42:30,31.46,33.96,360.82
2025-04-26 23:43:00,31.18,33.67,352.18
2025-04-26 23:43:30,31.27,30.58,329.51
2025-04-26 23:44:00,31.26,31.4,321.23
2025-04-26 23:44:30,31.44,31.86,326.99
2025-04-26 23:45:00,31.48,30.0,326.99
2025-04-26 23:45:30,31.55,32.25,312.01
2025-04-26 23:46:00,32.69,32.12,301.37
2025-04-26 23:46:30,32.55,33.8,301.89
2025-04-26 23:47:00,32.17,34.83,311.68
2025-04-26 23:47:30,32.18,37.39,332.8
2025-04-26 23:48:00,30.97,37.44,351.33
2025-04-26 23:48:30,31.21,39.67,357.05
2025-04-26 23:49:00,30.49,38.72,356.96
2025-04-26 23:49:30,31.16,38.62,352.16
2025-04-26 23:50:00,30.89,38.91,354.23
2025-04-26 23:50:30,32.04,38.7,341.84
2025-04-26 23:51:00,32.35,39.11,343.59
2025-04-26 23:51:30,31.99,39.81,338.74
2025-04-26 23:52:00,31.72,38.93,348.53
2025-04-26 23:52:30,31.0,38.8,345.88
2025-04-26 23:53:00,31.38,38.53,355.0
2025-04-26 23:53:30,30.99,39.18,357.77
2025-04-26 23:54:00,31.04,41.53,363.08
2025-04-26 23:54:30,31.17,43.17,366.95
2025-04-26 23:55:00,31.05,44.63,389.28
2025-04-26 23:55:30,30.77,45.59,390.64
2025-04-26 23:56:00,30.81,42.76,384.28
2025-04-26 23:56:30,30.41,44.92,373.09
2025-04-26 23:57:00,31.08,43.49,371.36
2025-04-26 23:57:30,30.88,42.66,355.77
2025-04-26 23:58:00,31.57,44.35,367.81
2025-04-26 23:58:30,32.05,45.71,380.22
2025-04-26 23:59:00,31.67,46.57,394.76
2025-04-26 23:59:30,31.85,46.3,385.99
2025-04-27 00:00:00,31.72,45.6,356.12
2025-04-27 00:00:30,31.95,47.89,362.39
2025-04-27 00:01:00,32.04,46.8,360.01
2025-04-27 00:01:30,32.74,44.75,382.67
2025-04-27 00:02:00,31.99,46.05,375.98
2025-04-27 00:02:30,31.77,42.82,385.47
2025-04-27 00:03:00,31.98,44.43,380.52
2025-04-27 00:03:30,32.65,44.71,378.79
2025-04-27 00:04:00,32.41,46.57,382.43
2025-04-27 00:04:30,32.62,44.35,381.84
2025-04-27 00:05:00,32.12,43.14,363.31
2025-04-27 00:05:30,32.41,42.98,363.36
2025-04-27 00:06:00,31.92,43.26,353.41
2025-04-27 00:06:30,31.88,44.21,357.16
2025-04-27 00:07:00,32.17,43.19,337.74
2025-04-27 00:07:30,32.31,41.59,334.54
2025-04-27 00:08:00,31.72,41.24,341.21
2025-04-27 00:08:30,31.56,39.41,342.66
2025-04-27 00:09:00,31.69,39.44,345.48
2025-04-27 00:09:30,32.31,41.93,352.6
2025-04-27 00:10:00,32.14,42.48,338.72
2025-04-27 00:10:30,32.14,45.27,338.21
2025-04-27 00:11:00,32.14,44.1,349.36
2025-04-27 00:11:30,31.99,44.55,345.88
2025-04-27 00:12:00,31.39,44.29,335.79
2025-04-27 00:12:30,31.05,43.43,353.01
2025-04-27 00:13:00,31.37,43.9,346.72
2025-04-27 00:13:30,31.68,43.7,358.94
2025-04-27 00:14:00,31.57,46.28,356.63
2025-04-27 00:14:30,31.61,45.58,356.37
2025-04-27 00:15:00,31.12,43.86,339.74
2025-04-27 00:15:30,30.7,42.44,342.62
2025-04-27 00:16:00,30.38,42.21,355.73
2025-04-27 00:16:30,30.68,39.86,359.79
2025-04-27 00:17:00,30.98,39.65,350.31
2025-04-27 00:17:30,31.16,39.26,352.97
2025-04-27 00:18:00,31.45,39.89,348.05
2025-04-27 00:18:30,30.64,40.04,346.81
2025-04-27 00:19:00,30.56,40.53,352.16
2025-04-27 00:19:30,30.02,41.79,355.66
2025-04-27 00:20:00,30.1,41.89,377.55
2025-04-27 00:20:30,30.33,41.76,361.67
2025-04-27 00:21:00,30.19,42.49,348.97
2025-04-27 00:21:30,30.12,42.7,356.82
2025-04-27 00:22:00,29.37,42.43,354.46
2025-04-27 00:22:30,29.37,43.05,363.24
2025-04-27 00:23:00,29.92,46.95,365.45
2025-04-27 00:23:30,30.15,46.76,364.66
2025-04-27 00:24:00,29.69,46.49,358.17
2025-04-27 00:24:30,29.06,46.73,352.56
2025-04-27 00:25:00,29.16,46.3,357.61
2025-04-27 00:25:30,29.88,47.09,354.04
2025-04-27 00:26:00,29.69,47.41,349.89
2025-04-27 00:26:30,29.52,49.13,352.75
2025-04-27 00:27:00,29.28,49.41,351.6
2025-04-27 00:27:30,29.03,49.79,347.59
2025-04-27 00:28:00,28.74,50.86,340.79
2025-04-27 00:28:30,29.43,49.0,345.43
2025-04-27 00:29:00,29.63,49.54,945.06
2025-04-27 00:29:30,30.08,49.15,344.64
2025-04-27 00:30:00,29.91,52.14,334.23
2025-04-27 00:30:30,30.45,50.89,339.6
2025-04-27 00:31:00,31.01,49.06,330.76
2025-04-27 00:31:30,31.44,50.86,324.89
2025-04-27 00:32:00,32.32,50.45,328.71
2025-04-27 00:32:30,32.95,49.34,345.35
2025-04-27 00:33:00,32.58,49.2,341.48
2025-04-27 00:33:30,33.74,49.25,350.17
2025-04-27 00:34:00,34.33,48.61,359.17
2025-04-27 00:34:30,34.17,46.02,355.47
2025-04-27 00:35:00,34.2,42.66,343.57
2025-04-27 00:35:30,34.16,43.31,349.9
2025-04-27 00:36:00,34.15,42.32,355.7
2025-04-27 00:36:30,33.46,43.38,340.47
2025-04-27 00:37:00,33.92,42.03,356.05
2025-04-27 00:37:30,33.71,41.1,345.83
2025-04-27 00:38:00,34.0,39.29,343.23
2025-04-27 00:38:30,34.21,37.96,334.09
2025-04-27 00:39:00,33.95,35.93,326.86
2025-04-27 00:39:30,33.95,33.59,326.93
2025-04-27 00:40:00,33.98,33.87,326.86
2025-04-27 00:40:30,32.81,32.52,329.94
2025-04-27 00:41:00,32.73,30.81,345.71
2025-04-27 00:41:30,33.35,30.0,1137.97
2025-04-27 00:42:00,33.61,32.42,322.88
2025-04-27 00:42:30,33.93,31.84,324.47
2025-04-27 00:43:00,33.78,34.33,343.96
2025-04-27 00:43:30,33.64,32.93,369.49
2025-04-27 00:44:00,33.86,31.31,380.71
2025-04-27 00:44:30,33.75,30.81,391.26
2025-04-27 00:45:00,32.89,32.22,393.06
2025-04-27 00:45:30,33.07,32.5,376.43
2025-04-27 00:46:00,32.68,33.06,381.56
2025-04-27 00:46:30,32.65,30.57,378.88
2025-04-27 00:47:00,32.25,30.0,383.67
2025-04-27 00:47:30,32.4,30.0,382.34
2025-04-27 00:48:00,32.68,30.28,380.6
2025-04-27 00:48:30,32.69,30.0,399.47
2025-04-27 00:49:00,32.75,30.0,380.98
2025-04-27 00:49:30,31.87,30.0,391.3
2025-04-27 00:50:00,31.58,30.0,381.14
2025-04-27 00:50:30,32.32,33.36,353.78
2025-04-27 00:51:00,32.14,34.09,358.66
2025-04-27 00:51:30,31.88,33.38,365.36
2025-04-27 00:52:00,32.63,30.69,358.37
2025-04-27 00:52:30,32.86,30.0,352.83
2025-04-27 00:53:00,33.52,30.42,347.52
2025-04-27 00:53:30,33.76,30.0,349.15
2025-04-27 00:54:00,33.99,31.8,355.54
2025-04-27 00:54:30,34.05,31.51,353.03
2025-04-27 00:55:00,34.67,33.36,358.4
2025-04-27 00:55:30,34.68,32.07,344.89
2025-04-27 00:56:00,34.46,33.24,346.49
2025-04-27 00:56:30,35.0,32.95,330.21
2025-04-27 00:57:00,34.66,34.2,332.67
2025-04-27 00:57:30,34.72,34.14,327.61
2025-04-27 00:58:00,35.0,33.34,331.55
2025-04-27 00:58:30,35.0,30.93,346.91
2025-04-27 00:59:00,34.87,32.19,352.79
2025-04-27 00:59:30,34.86,31.5,354.8
2025-04-27 01:00:00,34.59,30.24,349.69
2025-04-27 01:00:30,33.76,30.0,348.26
2025-04-27 01:01:00,34.03,30.0,353.04
2025-04-27 01:01:30,34.7,31.32,366.61
2025-04-27 01:02:00,34.09,30.0,352.5
2025-04-27 01:02:30,34.78,33.27,336.44
2025-04-27 01:03:00,34.69,31.26,317.65
2025-04-27 01:03:30,34.22,33.47,312.63
2025-04-27 01:04:00,34.62,34.46,304.28
2025-04-27 01:04:30,35.0,32.82,300.0
2025-04-27 01:05:00,35.0,32.36,300.0
2025-04-27 01:05:30,35.0,34.09,300.0
2025-04-27 01:06:00,35.0,35.98,315.79
2025-04-27 01:06:30,33.74,34.83,316.63
2025-04-27 01:07:00,33.53,35.91,321.46
2025-04-27 01:07:30,33.8,35.55,319.68
2025-04-27 01:08:00,34.27,36.35,323.02
2025-04-27 01:08:30,34.32,35.2,315.44
2025-04-27 01:09:00,34.39,36.75,305.29
2025-04-27 01:09:30,34.55,37.35,302.71
2025-04-27 01:10:00,34.49,38.31,300.0
2025-04-27 01:10:30,35.0,35.69,306.59
2025-04-27 01:11:00,35.0,37.77,300.0
2025-04-27 01:11:30,34.47,39.38,300.0
2025-04-27 01:12:00,34.45,41.0,300.0
2025-04-27 01:12:30,33.93,39.51,300.0
2025-04-27 01:13:00,33.56,39.6,300.0
2025-04-27 01:13:30,33.81,38.61,305.51
2025-04-27 01:14:00,34.23,39.94,309.89
2025-04-27 01:14:30,34.02,40.09,300.0
2025-04-27 01:15:00,34.17,41.45,300.0
2025-04-27 01:15:30,34.86,42.7,319.64
2025-04-27 01:16:00,34.3,42.82,313.02
2025-04-27 01:16:30,34.1,43.97,324.55
2025-04-27 01:17:00,34.08,43.47,313.69
2025-04-27 01:17:30,34.06,43.88,319.98
2025-04-27 01:18:00,34.53,43.04,313.2
2025-04-27 01:18:30,35.0,43.44,300.0
2025-04-27 01:19:00,35.0,42.41,308.11
2025-04-27 01:19:30,34.84,42.5,324.79
2025-04-27 01:20:00,33.92,42.01,317.54
2025-04-27 01:20:30,33.79,41.54,326.78
2025-04-27 01:21:00,34.0,40.83,341.84
2025-04-27 01:21:30,34.42,39.51,338.09
2025-04-27 01:22:00,34.08,39.83,334.24
2025-04-27 01:22:30,34.46,39.04,334.36
2025-04-27 01:23:00,34.16,38.12,342.82
2025-04-27 01:23:30,33.4,38.47,351.04
2025-04-27 01:24:00,34.06,37.06,363.2
2025-04-27 01:24:30,34.0,37.2,365.98
2025-04-27 01:25:00,33.34,39.17,372.95
2025-04-27 01:25:30,33.01,38.28,396.52
2025-04-27 01:26:00,32.91,38.17,380.2
2025-04-27 01:26:30,32.8,38.95,374.74
2025-04-27 01:27:00,32.87,39.44,371.04
2025-04-27 01:27:30,33.37,39.15,370.19
2025-04-27 01:28:00,33.36,36.45,375.96
2025-04-27 01:28:30,33.75,37.61,380.41
2025-04-27 01:29:00,33.71,38.43,407.67
2025-04-27 01:29:30,33.16,39.34,412.57
2025-04-27 01:30:00,33.58,37.2,432.71
2025-04-27 01:30:30,34.22,36.85,450.97
2025-04-27 01:31:00,34.3,40.03,453.13
2025-04-27 01:31:30,33.3,39.99,448.6
2025-04-27 01:32:00,32.61,38.51,451.41
2025-04-27 01:32:30,32.24,40.01,434.57
2025-04-27 01:33:00,32.11,40.72,438.63
2025-04-27 01:33:30,31.83,41.12,428.28
2025-04-27 01:34:00,31.48,38.99,441.36
2025-04-27 01:34:30,31.28,37.5,438.48
2025-04-27 01:35:00,31.96,40.14,429.54
2025-04-27 01:35:30,32.86,40.06,441.05
2025-04-27 01:36:00,33.3,38.91,434.18
2025-04-27 01:36:30,32.47,38.96,438.29
2025-04-27 01:37:00,32.37,37.11,442.83
2025-04-27 01:37:30,32.77,37.36,436.59
2025-04-27 01:38:00,32.94,35.95,439.35
2025-04-27 01:38:30,33.13,37.54,457.93
2025-04-27 01:39:00,34.06,38.87,452.62
2025-04-27 01:39:30,34.39,36.75,452.56
2025-04-27 01:40:00,34.33,36.0,457.6
2025-04-27 01:40:30,34.11,39.02,455.87
2025-04-27 01:41:00,35.0,39.45,445.93
2025-04-27 01:41:30,35.0,42.67,444.41
2025-04-27 01:42:00,35.0,43.5,452.36
2025-04-27 01:42:30,35.0,40.96,445.05
2025-04-27 01:43:00,34.73,45.52,437.08
2025-04-27 01:43:30,34.8,49.56,442.15
2025-04-27 01:44:00,35.0,50.83,426.31
2025-04-27 01:44:30,34.77,50.46,408.28
2025-04-27 01:45:00,33.73,51.96,427.49
2025-04-27 01:45:30,33.2,51.79,442.06
2025-04-27 01:46:00,33.72,49.67,441.69
2025-04-27 01:46:30,33.93,46.85,436.28
2025-04-27 01:47:00,33.65,43.39,428.32
2025-04-27 01:47:30,33.71,44.03,415.32
2025-04-27 01:48:00,33.98,43.73,414.0
2025-04-27 01:48:30,33.69,40.47,422.64
2025-04-27 01:49:00,33.92,40.44,417.36
2025-04-27 01:49:30,33.24,41.04,1236.85
2025-04-27 01:50:00,33.53,42.05,407.68
2025-04-27 01:50:30,33.16,41.8,410.98
2025-04-27 01:51:00,32.3,42.09,396.42
2025-04-27 01:51:30,32.12,45.55,386.49
